Cynthia Beam,"Medication Management, NP","Cyndi Beam, PMHNP-BC takes a holistic approach to mental health, holding certification as a certified integrative mental health professional. Her goal is to effectively connect with clients, meeting their needs through medication management and integrative medicine modalities, including nutrition, energy medicine, clinical meditation, and imagery.","General mental health, Anxiety and panic disorders, Depression, Personal growth and self-esteem, Nutrition","UnitedHealthcare, Oxford Health Plans, Cigna, Aetna, UMR, Oscar, UHC Student Resources, AllSavers UHC, Meritain, Anthem Blue Cross Blue Shield, Blue Cross Blue Shield of Massachusetts, including BlueCard Network access, Nippon, United Healthcare Shared Services, Allied Benefit Systems - Aetna, Surest (Formerly Bind), Health Plans Inc., UnitedHealthcare Global, Christian Brothers Services - Aetna, Trustmark Health Benefits - Aetna, Trustmark Health Benefits - Cigna, Trustmark Small Business Benefits - Aetna, Health Scope - Aetna, See your cost estimate",No data,$140-200,$140,$200,"Alaska, Arizona, Colorado, Idaho, Iowa, Kansas, Maryland, Massachusetts, Minnesota, Nebraska, Nevada, New Hampshire, New Mexico, North Dakota, Oregon, Rhode Island, South Dakota, Washington, Wyoming"
Ronnie Lee,"Psychotherapy, Licensed Psychologist","Ronnie Lee is a licensed psychologist who completed his post-doctoral fellowship at Baylor College of Medicine/Ben Taub Hospital. His prior clinical experiences consisted of Jackson Memorial/University of Miami Hospital and Regional Memorial Neuroscience Institute. He places a particular emphasis on behavioral medicine, eating disorders, and assessment.","Anxiety and panic disorders, Eating disorders and body image, ADD/ADHD, Neuropsychological evaluations and testing, Personality disorders","Cigna, Aetna, See your cost estimate",No data,No data,No data,No data,"Alabama, Arizona, Arkansas, Colorado, Connecticut, Delaware, Georgia, Idaho, Illinois, Indiana, Kansas, Kentucky, Maine, Maryland, Minnesota, Missouri, Nebraska, New Hampshire, New Jersey, North Carolina, Ohio, Oklahoma, Pennsylvania, Rhode Island, Tennessee, Texas, Utah, Virginia, Washington, West Virginia, Wisconsin, Washington, D.C."
Sonia Reisdorf,"Medication Management, NP",Sonia Reisdorf is a psychiatric nurse practitioner with additional training and experience in addiction medicine. She enjoys working with those diagnosed with anxiety disorders and is comfortable managing any mental health need.,"Anxiety and panic disorders, ADD/ADHD, Addiction and substance misuse, Obsessive-Compulsive Disorder, Schizophrenia and psychotic disorders","UnitedHealthcare, Oxford Health Plans, Cigna, Aetna, UMR, Oscar, UHC Student Resources, AllSavers UHC, Meritain, Nippon, United Healthcare Shared Services, Allied Benefit Systems - Aetna, Surest (Formerly Bind), Health Plans Inc., UnitedHealthcare Global, Christian Brothers Services - Aetna, Trustmark Health Benefits - Aetna, Trustmark Health Benefits - Cigna, Trustmark Small Business Benefits - Aetna, Health Scope - Aetna, See your cost estimate",No data,$80-140,$80,$140,"Alabama, Arizona, California, Colorado, Florida, Georgia, Idaho, Iowa, Maryland, Michigan, Montana, Nevada, New Jersey, New York, North Carolina, Ohio, Oregon, South Carolina, Virginia, Washington, Wisconsin, Wyoming"
Courtney Eichelberger,"Psychotherapy, LCSW","Courtney Eichelberger, LCSW has been working in the field of behavioral health for 10 years. She has worked in private practice, foster care and adoption, crisis stabilization, first responder debriefing, and the prison system. Courtney views the therapy process as a collaborative effort between therapist and client.","Anxiety and panic disorders, Depression, Grief and loss, Personal growth and self-esteem, General relationship challenges (family, friends, co-workers)","UnitedHealthcare, Oxford Health Plans, Cigna, Aetna, UMR, Oscar, UHC Student Resources, AllSavers UHC, Meritain, Blue Cross Blue Shield of Massachusetts, including BlueCard Network access, Nippon, United Healthcare Shared Services, Allied Benefit Systems - Aetna, Surest (Formerly Bind), Health Plans Inc., UnitedHealthcare Global, See your cost estimate",No data,$80-140,$80,$140,"Alabama, Alaska, Arizona, Arkansas, Florida, Indiana, Louisiana, New Mexico, North Carolina, Pennsylvania, Tennessee"
Laura Bowser,"Medication Management, NP",Laura Bower is a dedicated psychiatric nurse practitioner with a decade of valuable experience in the field of mental health. Her therapeutic approach is solution-focused and places a strong emphasis on hope for the future rather than dwelling on the past. She is committed to providing compassionate and judgment-free care to all who seek support.,"Anxiety and panic disorders, Depression, Men’s mental health, Bipolar Disorder, Self-harm and suicidal feelings","UnitedHealthcare, Oxford Health Plans, Cigna, Aetna, UMR, Oscar, UHC Student Resources, AllSavers UHC, Meritain, Nippon, United Healthcare Shared Services, Allied Benefit Systems - Aetna, Surest (Formerly Bind), Health Plans Inc., UnitedHealthcare Global, Christian Brothers Services - Aetna, Trustmark Health Benefits - Aetna, Trustmark Health Benefits - Cigna, Trustmark Small Business Benefits - Aetna, Health Scope - Aetna, See your cost estimate",No data,$140-200,$140,$200,Arizona
Shannon Meyers,"Medication Management, PMHNP-BC","Dr. Shannon Meyers is a double board-certified psychiatric mental health and family nurse practitioner. Her education and clinical experience give her a well-rounded perspective on physical and mental wellbeing. She sees clients ages 6+, treating most psychiatric conditions. She provides holistic treatment and therapeutic interventions while focusing on medication management.","Anxiety and panic disorders, Depression, ADD/ADHD, Obsessive-Compulsive Disorder, Trauma and post-traumatic stress disorder (PTSD)","UnitedHealthcare, Oxford Health Plans, Cigna, Aetna, UMR, Oscar, UHC Student Resources, AllSavers UHC, Meritain, Nippon, United Healthcare Shared Services, Allied Benefit Systems - Aetna, Surest (Formerly Bind), Health Plans Inc., UnitedHealthcare Global, Christian Brothers Services - Aetna, Trustmark Health Benefits - Aetna, Trustmark Health Benefits - Cigna, Trustmark Small Business Benefits - Aetna, Health Scope - Aetna, See your cost estimate",No data,No data,No data,No data,"Arizona, Florida, Iowa, Maryland, Minnesota, Washington"
Starr Rapeta,"Medication Management, NP","Starr Rapeta is a board-certified psychiatric-mental health nurse practitioner. Starr works with children, adolescents, and adults with various mental health conditions, providing a specialized treatment plan that includes medication if appropriate.","General mental health, Anxiety and panic disorders, ADD/ADHD, Bipolar Disorder, Schizophrenia and psychotic disorders","UnitedHealthcare, Oxford Health Plans, Cigna, Aetna, UMR, Oscar, UHC Student Resources, AllSavers UHC, Meritain, Blue Cross Blue Shield of Massachusetts, including BlueCard Network access, Nippon, United Healthcare Shared Services, Allied Benefit Systems - Aetna, Surest (Formerly Bind), Health Plans Inc., UnitedHealthcare Global, See your cost estimate",No data,$140-200,$140,$200,"Arizona, Washington"
Martin Binyange,"Medication Management, NP","Dr. Martin Binyange is a psychiatric-mental health nurse practitioner with a doctorate degree. He works with children (six and up), adolescents, and adults. His mission is to work with clients toward better quality lives in their families and communities. He provides comprehensive diagnostic evaluations and follow-ups with medication management and psychotherapy.","Anxiety and panic disorders, Depression, ADD/ADHD, Addiction and substance misuse, Bipolar Disorder","UnitedHealthcare, Oxford Health Plans, Cigna, Aetna, UMR, Oscar, UHC Student Resources, AllSavers UHC, See your cost estimate",No data,$140-200,$140,$200,"Arizona, Nevada"
Angela Rees,"Psychotherapy, LPC","Angela Rees has over 10 years of experience in trauma therapy. Her focus is on how trauma has affected the mind, brain, body, and relationships. During the therapeutic process, you can expect to explore trauma experiences, responses, and strategies to resolve them. You will examine the effects of trauma and healing through a body-focused approach.","General mental health, Depression, Grief and loss, General relationship challenges (family, friends, co-workers), Domestic abuse and violence, Trauma and post-traumatic stress disorder (PTSD)",See your cost estimate,No data,$80-140,$80,$140,Arizona
Chidinma Onyegwu,"Medication Management, NP","Chidinma Onyegwu has over a decade of experience in treating children, adolescents, and adults with depression, bipolar disorder, anxiety disorders, ADHD, adjustment disorders, OCD, PTSD, schizophrenia/schizoaffective disorder, and alcohol use disorders. Chidinma takes a holistic approach to care and focuses on providing individualized supportive care in a non-judgmental manner.","Anxiety and panic disorders, Depression, ADD/ADHD, Bipolar Disorder, Obsessive-Compulsive Disorder","UnitedHealthcare, Oxford Health Plans, Cigna, Aetna, UMR, Humana, Oscar, UHC Student Resources, AllSavers UHC, Anthem, Multiplan, Meritain, Anthem Blue Cross Blue Shield, Tufts, Nippon, United Healthcare Shared Services, Allied Benefit Systems - Aetna, Surest (Formerly Bind), Health Plans Inc., UnitedHealthcare Global, Christian Brothers Services - Aetna, Trustmark Health Benefits - Aetna, Trustmark Health Benefits - Cigna, Trustmark Small Business Benefits - Aetna, Health Scope - Aetna, See your cost estimate",No data,No data,No data,No data,"Arizona, Maryland, Massachusetts, New York, Washington, D.C."
McFranklin Ogbonna,"Medication Management, NP","McFranklin Ogbonna is a board-certified psychiatric-mental health nurse practitioner with 10+ years of experience in the mental health field. McFranklin has years of experience working in the psychiatric emergency department and inpatient and outpatient with ages from 5-65. He focuses on mood disorders, bipolar disorder, depression, anxiety, insomnia, and psychotic disorders.","Anxiety and panic disorders, Depression, ADD/ADHD, Bipolar Disorder, Schizophrenia and psychotic disorders","UnitedHealthcare, Oxford Health Plans, Cigna, Aetna, UMR, Oscar, UHC Student Resources, AllSavers UHC, See your cost estimate",No data,$80-140,$80,$140,"Arizona, Colorado, Idaho, Iowa, Nevada, New Mexico, North Carolina, Oregon, Texas, Vermont, Virginia, Washington"
Andrea Williams,"Psychotherapy, LPC","Andrea Williams was born and raised in Hawaii and considers the islands her home. She believes that we are all put on this earth for a reason. Throughout our lives, we learn to navigate this world the best way we can. Sometimes, we find ourselves stuck and unable to find a way out of our distress. She considers herself to be a guide who can shine a light during those times.","Anxiety and panic disorders, Depression, Grief and loss, Life transitions, Personal growth and self-esteem","Blue Cross Blue Shield of Massachusetts, including BlueCard Network access, See your cost estimate",No data,$140-200,$140,$200,"Arizona, Nevada, New Jersey, Oregon"
Mercy Burton Russell,"Psychotherapy, LICSW","Mercy Burton Russell has over 35 years of experience and has worked with children, teenagers, adults, couples, and families in residential and outpatient settings. Mercy is an expert on coaching with Bowen family systems theory and neuroscience in family and workplace settings. She hosts a podcast on all things related to relationships.","Coaching, Sex and intimacy, Marriage and partnerships, ADD/ADHD, LGBTQIA+, Trauma and post-traumatic stress disorder (PTSD)","UnitedHealthcare, Oxford Health Plans, Cigna, Aetna, UMR, Oscar, UHC Student Resources, AllSavers UHC, Meritain, Nippon, United Healthcare Shared Services, Allied Benefit Systems - Aetna, Surest (Formerly Bind), Health Plans Inc., UnitedHealthcare Global, Christian Brothers Services - Aetna, Trustmark Health Benefits - Aetna, Trustmark Health Benefits - Cigna, Trustmark Small Business Benefits - Aetna, Health Scope - Aetna, See your cost estimate",No data,$200-260,$200,$260,"Arizona, Vermont"
